TIMESTAMP,DOY,SW_in,SW_out,LW_in,LW_out,P_mm
2019-08-15 11:20:00,227,340.3,50.6,399.6,471.5,0.0
2019-08-15 11:30:00,227,410.0,64.52,401.1,475.8,0.0
2019-08-15 11:40:00,227,368.2,56.19,400.7,468.6,0.0
2019-08-15 11:50:00,227,842.0,120.0,377.1,491.2,0.0
2019-08-15 12:00:00,227,512.4,73.57,361.9,478.6,0.0
2019-08-15 12:10:00,227,573.0,81.5,364.8,483.1,0.0
2019-08-15 12:20:00,227,758.1,111.3,367.4,491.0,0.0
2019-08-15 12:30:00,227,628.7,88.0,373.0,486.5,0.0
2019-08-15 12:40:00,227,571.2,78.85,371.1,490.0,0.0
2019-08-15 12:50:00,227,676.2,96.3,372.2,486.8,0.0
2019-08-15 13:00:00,227,741.3,108.4,384.5,496.7,0.0
2019-08-15 13:10:00,227,568.0,86.7,394.0,492.3,0.0
2019-08-15 13:20:00,227,227.2,31.54,393.4,472.2,0.0
2019-08-15 13:30:00,227,185.3,28.31,388.9,463.7,0.0
2019-08-15 13:40:00,227,179.7,27.15,393.2,460.1,0.0
2019-08-15 13:50:00,227,107.7,17.13,406.3,456.1,0.0
2019-08-15 14:00:00,227,125.2,20.2,405.0,454.1,0.0
2019-08-15 14:10:00,227,123.9,20.36,402.2,453.8,0.0
2019-08-15 14:20:00,227,118.1,19.55,400.4,451.9,0.0
2019-08-15 14:30:00,227,76.26,12.53,401.0,448.4,0.0
2019-08-15 14:40:00,227,21.62,4.328,405.9,445.7,0.0
2019-08-15 14:50:00,227,9.51,2.334,405.2,443.0,0.0
2019-08-15 15:00:00,227,5.276,1.131,402.7,438.9,0.0
2019-08-15 15:10:00,227,6.732,1.4509999999999998,400.3,435.8,0.0
2019-08-15 15:20:00,227,4.791,1.133,398.0,433.4,0.0
2019-08-15 15:30:00,227,3.5039999999999996,1.0190000000000001,395.6,431.5,0.0
2019-08-15 15:40:00,227,3.775,0.993,384.7,428.9,0.0
2019-08-15 15:50:00,227,1.8159999999999998,0.893,369.4,425.8,0.0
2019-08-15 16:00:00,227,-0.7340000000000001,0.594,363.0,421.8,0.0
2019-08-15 16:10:00,227,-1.621,0.649,366.4,419.7,0.0
2019-08-15 16:20:00,227,-1.672,0.725,368.0,418.1,0.0
2019-08-15 16:30:00,227,-1.29,0.742,374.3,417.4,0.0
2019-08-15 16:40:00,227,-1.071,0.695,378.4,417.1,0.0
2019-08-15 16:50:00,227,-1.357,0.856,364.8,415.8,0.0
2019-08-15 17:00:00,227,-1.837,1.207,343.9,413.6,0.0
2019-08-15 17:10:00,227,-1.5959999999999999,1.194,349.6,413.1,0.0
2019-08-15 17:20:00,227,-1.295,1.06,365.7,413.7,0.0
2019-08-15 17:30:00,227,-1.006,0.813,374.6,414.2,0.0
2019-08-15 17:40:00,227,-0.784,0.512,385.7,414.6,0.0
2019-08-15 17:50:00,227,-0.9440000000000001,0.505,378.0,413.6,0.0
2019-08-15 18:00:00,227,-0.8270000000000001,0.583,381.2,413.5,0.0
2019-08-15 18:10:00,227,-0.872,0.665,376.6,413.3,0.0
2019-08-15 18:20:00,227,-0.996,0.722,373.9,412.8,0.0
2019-08-15 18:30:00,227,-0.809,0.9690000000000001,376.0,413.4,0.0
2019-08-15 18:40:00,227,-0.737,0.9990000000000001,378.3,414.2,0.0
2019-08-15 18:50:00,227,-0.7190000000000001,0.737,386.1,414.9,0.0
2019-08-15 19:00:00,227,-0.759,0.47100000000000003,387.8,414.6,0.0
2019-08-15 19:10:00,227,-0.636,0.598,387.4,414.8,0.0
2019-08-15 19:20:00,227,-0.5660000000000001,0.654,388.5,415.3,0.0
2019-08-15 19:30:00,227,-0.647,0.601,389.0,415.6,0.0
2019-08-15 19:40:00,227,-0.642,0.6890000000000001,389.4,415.9,0.0
2019-08-15 19:50:00,227,-0.5920000000000001,0.778,389.6,416.4,0.0
2019-08-15 20:00:00,227,-0.7170000000000001,0.629,389.3,416.4,0.0
2019-08-15 20:10:00,227,-0.792,0.511,388.6,416.0,0.0
2019-08-15 20:20:00,227,-0.895,0.43,386.5,415.2,0.0
2019-08-15 20:30:00,227,-0.991,0.486,383.0,414.3,0.0
2019-08-15 20:40:00,227,-0.951,0.507,381.4,413.7,0.0
2019-08-15 20:50:00,227,-0.991,0.47200000000000003,379.6,412.9,0.0
2019-08-15 21:00:00,227,-1.1640000000000001,0.35600000000000004,376.6,411.4,0.0
2019-08-15 21:10:00,227,-1.1320000000000001,0.368,375.1,410.1,0.0
2019-08-15 21:20:00,227,-1.369,0.614,363.9,408.4,0.0
2019-08-15 21:30:00,227,-1.601,0.8420000000000001,350.3,406.5,0.0
2019-08-15 21:40:00,227,-1.499,0.924,350.1,405.6,0.0
2019-08-15 21:50:00,227,-1.534,0.774,347.3,404.3,0.0
2019-08-15 22:00:00,227,-1.518,0.7979999999999999,347.0,403.1,0.0
2019-08-15 22:10:00,227,-1.33,0.84,351.7,402.9,0.0
2019-08-15 22:20:00,227,-1.204,0.8420000000000001,355.0,403.0,0.0
2019-08-15 22:30:00,227,-1.3659999999999999,0.742,346.1,402.0,0.0
2019-08-15 22:40:00,227,-1.429,0.638,347.5,400.7,0.0
2019-08-15 22:50:00,227,-1.495,0.735,337.5,399.3,0.0
2019-08-15 23:00:00,227,-1.8519999999999999,0.965,323.1,397.4,0.0
2019-08-15 23:10:00,227,-1.9169999999999998,1.145,319.7,396.4,0.0
2019-08-15 23:20:00,227,-1.76,1.195,319.7,396.1,0.0
2019-08-15 23:30:00,227,-1.851,1.217,319.7,395.8,0.0
2019-08-15 23:40:00,227,-1.776,1.23,319.4,395.5,0.0
2019-08-15 23:50:00,227,-1.786,1.208,319.2,395.3,0.0
2019-08-16 00:00:00,228,-1.7619999999999998,1.21,319.1,395.2,0.0
2019-08-16 00:10:00,228,-1.925,1.021,318.3,394.1,0.0
2019-08-16 00:20:00,228,-1.936,0.961,317.2,392.8,0.0
2019-08-16 00:30:00,228,-1.8840000000000001,1.067,316.7,391.9,0.0
2019-08-16 00:40:00,228,-1.909,1.105,316.1,390.9,0.0
2019-08-16 00:50:00,228,-1.8159999999999998,1.136,315.8,390.4,0.0
2019-08-16 01:00:00,228,-1.825,1.163,315.5,389.9,0.0
2019-08-16 01:10:00,228,-1.844,1.1640000000000001,315.1,389.2,0.0
2019-08-16 01:20:00,228,-1.933,1.214,314.7,388.4,0.0
2019-08-16 01:30:00,228,-1.861,1.273,314.5,387.7,0.0
2019-08-16 01:40:00,228,-2.044,1.3130000000000002,314.0,386.4,0.0
2019-08-16 01:50:00,228,-2.199,1.5330000000000001,313.4,384.9,0.0
2019-08-16 02:00:00,228,-2.695,1.6569999999999998,312.7,382.3,0.0
2019-08-16 02:10:00,228,-2.74,1.9069999999999998,312.8,380.0,0.0
2019-08-16 02:20:00,228,-1.874,1.963,320.9,380.1,0.0
2019-08-16 02:30:00,228,-1.151,1.49,343.6,381.5,0.0
2019-08-16 02:40:00,228,-1.07,1.338,341.1,382.3,0.0
2019-08-16 02:50:00,228,-1.6580000000000001,1.689,325.0,380.7,0.0
2019-08-16 03:00:00,228,-1.601,2.093,322.5,380.2,0.0
2019-08-16 03:10:00,228,-0.956,1.939,334.4,382.0,0.0
2019-08-16 03:20:00,228,-0.36,1.4469999999999998,356.8,384.3,0.0
2019-08-16 03:30:00,228,-0.27899999999999997,1.109,359.4,385.8,0.0
2019-08-16 03:40:00,228,0.127,1.088,355.5,386.1,0.0
2019-08-16 03:50:00,228,2.445,1.3880000000000001,345.3,385.2,0.0
2019-08-16 04:00:00,228,11.65,3.37,337.2,384.7,0.0
2019-08-16 04:10:00,228,32.24,7.167000000000001,334.6,385.8,0.0
2019-08-16 04:20:00,228,43.38,11.21,318.0,384.8,0.0
2019-08-16 04:30:00,228,55.99,14.06,312.3,384.7,0.0
2019-08-16 04:40:00,228,52.41,10.64,312.4,385.3,0.0
2019-08-16 04:50:00,228,122.3,27.95,313.2,387.5,0.0
2019-08-16 05:00:00,228,176.1,37.67,322.3,395.1,0.0
2019-08-16 05:10:00,228,267.6,49.01,343.9,403.8,0.0
2019-08-16 05:20:00,228,243.0,41.28,344.3,408.7,0.0
2019-08-16 05:30:00,228,159.2,24.01,336.5,405.8,0.0
2019-08-16 05:40:00,228,204.6,33.63,339.9,406.1,0.0
2019-08-16 05:50:00,228,364.0,61.62,336.8,412.8,0.0
2019-08-16 06:00:00,228,297.3,44.88,336.7,415.1,0.0
2019-08-16 06:10:00,228,443.8,72.45,346.5,424.8,0.0
2019-08-16 06:20:00,228,575.2,88.2,341.8,431.4,0.0
2019-08-16 06:30:00,228,565.7,85.1,334.0,434.8,0.0
2019-08-16 06:40:00,228,549.5,79.43,334.0,437.9,0.0
2019-08-16 06:50:00,228,441.3,61.36,339.8,436.3,0.0
2019-08-16 07:00:00,228,513.3,74.73,347.2,436.8,0.0
2019-08-16 07:10:00,228,436.6,61.67,347.1,437.1,0.0
2019-08-16 07:20:00,228,628.2,91.0,349.2,449.9,0.0
2019-08-16 07:30:00,228,620.5,90.2,342.5,448.7,0.0
2019-08-16 07:40:00,228,782.4,112.8,341.5,458.6,0.0
2019-08-16 07:50:00,228,811.0,115.9,344.0,464.8,0.0
2019-08-16 08:00:00,228,808.0,113.2,345.9,466.6,0.0
2019-08-16 08:10:00,228,598.3,81.9,354.2,460.8,0.0
2019-08-16 08:20:00,228,580.5,79.43,358.9,462.4,0.0
2019-08-16 08:30:00,228,500.4,71.99,382.3,460.1,0.0
2019-08-16 08:40:00,228,431.4,63.58,392.4,455.4,0.0
2019-08-16 08:50:00,228,494.3,72.73,395.2,458.0,0.0
2019-08-16 09:00:00,228,551.3,81.1,393.5,460.7,0.0
2019-08-16 09:10:00,228,450.5,66.79,393.5,456.4,0.0
2019-08-16 09:20:00,228,376.0,55.48,396.4,453.9,0.0
2019-08-16 09:30:00,228,297.9,45.15,396.8,449.9,0.0
2019-08-16 09:40:00,228,432.9,64.92,396.0,454.8,0.0
2019-08-16 09:50:00,228,488.2,73.3,396.5,458.9,0.0
2019-08-16 10:00:00,228,514.1,76.57,398.4,462.9,0.0
2019-08-16 10:10:00,228,469.9,70.34,399.5,463.7,0.0
2019-08-16 10:20:00,228,463.5,68.09,397.0,461.5,0.0
2019-08-16 10:30:00,228,608.1,88.9,395.9,469.1,0.0
2019-08-16 10:40:00,228,438.1,63.04,399.0,463.8,0.0
2019-08-16 10:50:00,228,451.3,65.21,398.6,464.7,0.0
2019-08-16 11:00:00,228,355.4,51.91,399.3,459.8,0.0
2019-08-16 11:10:00,228,337.6,50.06,399.7,456.9,0.0
2019-08-16 11:20:00,228,356.4,52.71,400.4,458.2,0.0
2019-08-16 11:30:00,228,378.5,55.55,399.9,459.6,0.0
2019-08-16 11:40:00,228,343.0,50.46,399.9,458.6,0.0
2019-08-16 11:50:00,228,343.9,49.98,401.5,460.3,0.0
2019-08-16 12:00:00,228,285.0,41.46,402.0,458.0,0.0
2019-08-16 12:10:00,228,275.9,40.8,401.4,456.2,0.0
2019-08-16 12:20:00,228,302.4,44.89,400.7,457.2,0.0
2019-08-16 12:30:00,228,354.1,51.25,399.4,460.5,0.0
2019-08-16 12:40:00,228,326.8,48.02,399.8,459.8,0.0
2019-08-16 12:50:00,228,245.9,37.26,401.4,456.0,0.0
2019-08-16 13:00:00,228,235.1,35.87,401.1,455.0,0.0
2019-08-16 13:10:00,228,256.1,39.72,398.4,455.0,0.0
2019-08-16 13:20:00,228,304.3,46.97,395.3,457.1,0.0
2019-08-16 13:30:00,228,293.9,43.64,392.2,457.9,0.0
2019-08-16 13:40:00,228,287.6,43.25,377.3,456.3,0.0
2019-08-16 13:50:00,228,479.7,75.88,362.3,463.6,0.0
2019-08-16 14:00:00,228,423.3,67.39,357.0,465.0,0.0
2019-08-16 14:10:00,228,369.3,60.31,360.0,463.5,0.0
2019-08-16 14:20:00,228,336.5,51.88,375.7,462.1,0.0
2019-08-16 14:30:00,228,261.6,42.34,393.6,461.1,0.0
2019-08-16 14:40:00,228,157.2,23.92,403.0,456.8,0.0
2019-08-16 14:50:00,228,125.9,25.39,402.7,451.6,0.0
2019-08-16 15:00:00,228,121.8,26.41,402.7,450.2,0.0
2019-08-16 15:10:00,228,64.73,15.08,402.1,445.3,0.0
2019-08-16 15:20:00,228,64.27,17.73,401.8,443.8,0.0
2019-08-16 15:30:00,228,37.71,10.89,399.9,441.1,0.0
2019-08-16 15:40:00,228,14.09,4.426,399.8,438.7,0.0
2019-08-16 15:50:00,228,1.744,0.743,399.2,436.4,0.0
2019-08-16 16:00:00,228,-0.813,0.659,399.1,434.6,0.0
2019-08-16 16:10:00,228,-1.6669999999999998,0.07400000000000001,396.2,431.8,0.0
2019-08-16 16:20:00,228,-1.882,-0.307,392.1,427.3,0.0
2019-08-16 16:30:00,228,-1.7990000000000002,0.043,379.7,423.5,0.0
2019-08-16 16:40:00,228,-2.198,0.507,353.7,419.1,0.0
2019-08-16 16:50:00,228,-2.481,0.8190000000000001,340.4,415.1,0.0
2019-08-16 17:00:00,228,-2.733,1.171,331.7,411.9,0.0
2019-08-16 17:10:00,228,-2.461,1.2890000000000001,329.5,409.8,0.0
2019-08-16 17:20:00,228,-2.456,1.4140000000000001,328.4,408.0,0.0
2019-08-16 17:30:00,228,-2.367,1.511,327.6,406.2,0.0
2019-08-16 17:40:00,228,-2.286,1.489,326.8,405.1,0.0
2019-08-16 17:50:00,228,-2.109,1.43,326.3,404.4,0.0
2019-08-16 18:00:00,228,-2.11,1.443,325.8,403.5,0.0
2019-08-16 18:10:00,228,-2.207,1.4780000000000002,325.3,402.4,0.0
2019-08-16 18:20:00,228,-2.187,1.581,324.7,401.3,0.0
2019-08-16 18:30:00,228,-2.061,1.561,324.4,400.7,0.0
2019-08-16 18:40:00,228,-2.045,1.579,324.0,400.1,0.0
2019-08-16 18:50:00,228,-2.075,1.608,323.8,399.5,0.0
2019-08-16 19:00:00,228,-2.072,1.6569999999999998,323.6,398.7,0.0
2019-08-16 19:10:00,228,-1.9680000000000002,1.715,323.3,398.1,0.0
2019-08-16 19:20:00,228,-2.069,1.704,322.9,397.2,0.0
2019-08-16 19:30:00,228,-2.129,1.655,322.4,395.8,0.0
2019-08-16 19:40:00,228,-2.217,1.661,321.9,394.0,0.0
2019-08-16 19:50:00,228,-2.116,1.746,321.3,392.5,0.0
2019-08-16 20:00:00,228,-2.1069999999999998,1.84,320.9,391.7,0.0
2019-08-16 20:10:00,228,-1.9240000000000002,2.025,320.7,392.1,0.0
2019-08-16 20:20:00,228,-2.1069999999999998,2.0980000000000003,320.7,390.8,0.0
2019-08-16 20:30:00,228,-1.932,2.224,320.6,390.5,0.0
2019-08-16 20:40:00,228,-1.923,2.2769999999999997,320.7,390.0,0.0
2019-08-16 20:50:00,228,-1.5430000000000001,2.4330000000000003,320.7,390.5,0.0
2019-08-16 21:00:00,228,-1.578,2.2430000000000003,320.6,391.2,0.0
2019-08-16 21:10:00,228,-2.105,2.0,320.2,389.3,0.0
2019-08-16 21:20:00,228,-2.478,2.075,319.6,387.2,0.0
2019-08-16 21:30:00,228,-2.4290000000000003,2.227,319.1,385.7,0.0
2019-08-16 21:40:00,228,-2.204,2.294,318.6,384.2,0.0
2019-08-16 21:50:00,228,-2.186,2.546,318.5,383.7,0.0
2019-08-16 22:00:00,228,-1.6869999999999998,2.544,318.6,383.5,0.0
2019-08-16 22:10:00,228,-0.991,2.74,319.0,383.3,0.0
2019-08-16 22:20:00,228,-1.248,3.028,319.6,383.4,0.0
2019-08-16 22:30:00,228,-2.197,2.385,320.0,382.0,0.0
2019-08-16 22:40:00,228,-1.265,2.878,319.6,381.5,0.0
2019-08-16 22:50:00,228,-1.6340000000000001,2.659,323.6,381.6,0.0
2019-08-16 23:00:00,228,-1.422,2.2969999999999997,334.1,382.4,0.0
2019-08-16 23:10:00,228,-0.8009999999999999,2.006,346.1,383.5,0.0
2019-08-16 23:20:00,228,-1.577,1.56,332.2,382.5,0.0
2019-08-16 23:30:00,228,-2.323,1.777,315.9,380.0,0.0
2019-08-16 23:40:00,228,-1.6880000000000002,2.4290000000000003,315.0,380.1,0.0
2019-08-16 23:50:00,228,-1.5719999999999998,2.7539999999999996,315.4,379.7,0.0
2019-08-17 00:00:00,229,-1.824,3.174,314.9,378.3,0.0
2019-08-17 00:10:00,229,-1.75,3.0810000000000004,314.2,376.6,0.0
2019-08-17 00:20:00,229,-2.3169999999999997,2.338,313.6,375.5,0.0
2019-08-17 00:30:00,229,-1.218,2.9389999999999996,314.6,375.6,0.0
2019-08-17 00:40:00,229,-1.276,3.049,314.8,375.0,0.0
2019-08-17 00:50:00,229,-1.712,2.5580000000000003,314.0,373.7,0.0
2019-08-17 01:00:00,229,-2.3369999999999997,2.1069999999999998,313.4,373.3,0.0
2019-08-17 01:10:00,229,-1.483,2.64,325.0,374.1,0.0
2019-08-17 01:20:00,229,0.254,2.51,346.5,376.2,0.0
2019-08-17 01:30:00,229,0.11599999999999999,2.106,345.7,377.5,0.0
2019-08-17 01:40:00,229,-0.27,2.026,340.1,378.1,0.0
2019-08-17 01:50:00,229,-1.306,2.189,318.3,376.5,0.0
2019-08-17 02:00:00,229,-0.922,2.755,317.7,376.4,0.0
2019-08-17 02:10:00,229,-1.208,2.25,321.0,376.0,0.0
2019-08-17 02:20:00,229,-2.48,1.6159999999999999,318.7,374.6,0.0
2019-08-17 02:30:00,229,-1.993,1.834,316.9,373.6,0.0
2019-08-17 02:40:00,229,-1.9180000000000001,1.96,312.5,372.3,0.0
2019-08-17 02:50:00,229,-3.0989999999999998,1.131,310.6,370.7,0.0
2019-08-17 03:00:00,229,-1.775,2.146,310.9,370.2,0.0
2019-08-17 03:10:00,229,-1.931,2.142,310.4,370.0,0.0
2019-08-17 03:20:00,229,-1.64,2.259,310.3,369.2,0.0
2019-08-17 03:30:00,229,-1.1320000000000001,2.3369999999999997,310.7,369.2,0.0
2019-08-17 03:40:00,229,0.252,2.725,311.0,369.3,0.0
2019-08-17 03:50:00,229,3.427,3.265,311.9,369.7,0.0
2019-08-17 04:00:00,229,13.37,5.568,309.7,370.0,0.0
2019-08-17 04:10:00,229,29.37,9.38,309.0,370.7,0.0
2019-08-17 04:20:00,229,50.85,14.34,309.0,372.3,0.0
2019-08-17 04:30:00,229,77.29,20.29,309.8,376.7,0.0
2019-08-17 04:40:00,229,108.3,26.34,311.2,381.4,0.0
2019-08-17 04:50:00,229,141.4,31.71,312.7,385.5,0.0
2019-08-17 05:00:00,229,175.8,36.55,314.6,389.9,0.0
2019-08-17 05:10:00,229,213.2,41.57,316.4,394.2,0.0
2019-08-17 05:20:00,229,250.9,46.65,317.4,397.4,0.0
2019-08-17 05:30:00,229,289.2,51.68,318.8,401.3,0.0
2019-08-17 05:40:00,229,328.1,56.58,320.2,405.1,0.0
2019-08-17 05:50:00,229,366.9,61.85,321.4,408.9,0.0
2019-08-17 06:00:00,229,404.4,66.83,323.3,413.9,0.0
2019-08-17 06:10:00,229,442.8,71.93,324.5,417.2,0.0
2019-08-17 06:20:00,229,479.3,76.69,326.5,422.4,0.0
2019-08-17 06:30:00,229,514.6,80.5,328.5,427.0,0.0
2019-08-17 06:40:00,229,548.5,84.5,331.1,432.6,0.0
2019-08-17 06:50:00,229,582.7,88.0,333.0,437.8,0.0
2019-08-17 07:00:00,229,613.7,90.4,336.2,443.7,0.0
2019-08-17 07:10:00,229,644.9,94.7,337.0,447.7,0.0
2019-08-17 07:20:00,229,673.7,97.2,339.1,453.0,0.0
2019-08-17 07:30:00,229,703.0,100.0,341.2,457.6,0.0
2019-08-17 07:40:00,229,730.8,104.4,342.2,461.7,0.0
2019-08-17 07:50:00,229,753.7,106.6,343.9,466.4,0.0
2019-08-17 08:00:00,229,776.5,109.5,346.0,471.2,0.0
2019-08-17 08:10:00,229,805.0,113.0,349.2,476.9,0.0
2019-08-17 08:20:00,229,851.0,119.4,354.8,480.7,0.0
2019-08-17 08:30:00,229,916.0,128.9,363.6,487.7,0.0
2019-08-17 08:40:00,229,632.1,86.1,370.8,483.1,0.0
2019-08-17 08:50:00,229,457.2,63.13,362.7,463.5,0.0
2019-08-17 09:00:00,229,986.0,138.2,367.4,491.8,0.0
2019-08-17 09:10:00,229,967.0,135.9,370.0,498.5,0.0
2019-08-17 09:20:00,229,973.0,136.4,367.9,502.1,0.0
2019-08-17 09:30:00,229,994.0,139.0,371.7,508.8,0.0
2019-08-17 09:40:00,229,993.0,136.9,376.4,512.6,0.0
2019-08-17 09:50:00,229,753.6,103.0,380.9,508.3,0.0
2019-08-17 10:00:00,229,847.0,119.3,380.0,502.1,0.0
2019-08-17 10:10:00,229,778.8,112.6,385.6,504.5,0.0
2019-08-17 10:20:00,229,961.0,136.8,394.7,515.3,0.0
2019-08-17 10:30:00,229,548.0,76.47,392.9,497.3,0.0
2019-08-17 10:40:00,229,1002.0,143.1,390.9,516.4,0.0
2019-08-17 10:50:00,229,899.0,126.6,386.2,516.3,0.0
2019-08-17 11:00:00,229,428.1,58.56,383.4,493.0,0.0
2019-08-17 11:10:00,229,407.9,58.64,387.0,480.6,0.0
2019-08-17 11:20:00,229,322.0,46.92,390.1,480.2,0.0
2019-08-17 11:30:00,229,566.3,83.2,389.4,485.7,0.0
2019-08-17 11:40:00,229,867.0,126.4,391.2,509.6,0.0
2019-08-17 11:50:00,229,222.9,28.84,385.6,482.2,0.0
2019-08-17 12:00:00,229,265.2,36.94,380.7,474.8,0.0
2019-08-17 12:10:00,229,347.0,55.09,388.4,477.0,0.0
2019-08-17 12:20:00,229,679.4,100.8,390.8,495.8,0.0
2019-08-17 12:30:00,229,574.2,83.9,388.6,492.1,0.0
2019-08-17 12:40:00,229,719.8,106.1,385.8,498.6,0.0
2019-08-17 12:50:00,229,688.9,99.4,377.6,501.5,0.0
2019-08-17 13:00:00,229,668.7,96.7,385.0,502.7,0.0
2019-08-17 13:10:00,229,642.0,95.0,384.6,500.6,0.0
2019-08-17 13:20:00,229,603.9,92.6,386.4,495.4,0.0
2019-08-17 13:30:00,229,575.9,90.4,389.1,494.2,0.0
2019-08-17 13:40:00,229,468.1,73.01,392.4,492.5,0.0
2019-08-17 13:50:00,229,255.7,37.13,388.4,478.5,0.0
2019-08-17 14:00:00,229,116.7,17.48,389.0,468.4,0.0
2019-08-17 14:10:00,229,88.5,14.22,399.1,464.4,0.0
2019-08-17 14:20:00,229,78.87,12.46,402.8,457.2,0.0
2019-08-17 14:30:00,229,60.06,9.88,400.1,453.8,0.0
2019-08-17 14:40:00,229,53.13,8.78,390.9,450.3,0.0
2019-08-17 14:50:00,229,68.99,11.12,383.1,446.2,0.0
2019-08-17 15:00:00,229,58.31,10.43,387.8,446.1,0.0
2019-08-17 15:10:00,229,45.86,8.98,386.6,444.8,0.0
2019-08-17 15:20:00,229,44.19,10.07,379.7,442.4,0.0
2019-08-17 15:30:00,229,25.93,5.282,380.0,439.7,0.0
2019-08-17 15:40:00,229,17.45,4.211,379.8,438.1,0.0
2019-08-17 15:50:00,229,6.1579999999999995,2.359,368.3,435.2,0.0
2019-08-17 16:00:00,229,-0.943,2.06,357.2,431.4,0.0
2019-08-17 16:10:00,229,-1.585,1.935,374.7,431.0,0.0
2019-08-17 16:20:00,229,-1.4180000000000001,1.597,385.7,431.4,0.0
2019-08-17 16:30:00,229,-1.023,1.456,394.4,431.8,0.0
2019-08-17 16:40:00,229,-0.8220000000000001,1.026,402.0,432.6,0.0
2019-08-17 16:50:00,229,-1.051,0.972,402.4,432.7,0.0
2019-08-17 17:00:00,229,-1.042,0.5329999999999999,402.5,432.2,0.0
2019-08-17 17:10:00,229,-1.2309999999999999,0.436,400.6,430.8,0.0
2019-08-17 17:20:00,229,-1.264,0.44,399.0,429.2,0.0
2019-08-17 17:30:00,229,-1.051,0.506,395.8,427.6,0.0
2019-08-17 17:40:00,229,-1.6780000000000002,0.569,395.5,426.7,0.0
2019-08-17 17:50:00,229,-1.1520000000000001,0.5589999999999999,394.4,425.8,0.0
2019-08-17 18:00:00,229,-1.0959999999999999,0.547,395.5,425.1,0.0
2019-08-17 18:10:00,229,-1.205,0.512,394.7,424.0,0.0
2019-08-17 18:20:00,229,-1.236,0.48200000000000004,390.4,422.3,0.0
2019-08-17 18:30:00,229,-1.004,0.629,390.2,421.6,0.0
2019-08-17 18:40:00,229,-0.797,0.787,393.2,421.8,0.0
2019-08-17 18:50:00,229,-0.9620000000000001,0.83,389.8,421.3,0.0
2019-08-17 19:00:00,229,-0.8140000000000001,0.7090000000000001,392.6,421.1,0.0
2019-08-17 19:10:00,229,-0.8009999999999999,0.653,394.4,421.1,0.0
2019-08-17 19:20:00,229,-1.044,0.441,393.2,420.2,0.0
2019-08-17 19:30:00,229,-1.023,0.544,390.5,419.3,0.0
2019-08-17 19:40:00,229,-1.104,0.624,384.9,418.3,0.0
2019-08-17 19:50:00,229,-1.056,0.86,378.4,417.3,0.0
2019-08-17 20:00:00,229,-1.2209999999999999,1.0270000000000001,372.7,416.4,0.0
2019-08-17 20:10:00,229,-1.329,1.122,370.1,415.7,0.0
2019-08-17 20:20:00,229,-1.013,1.216,372.7,416.0,0.0
2019-08-17 20:30:00,229,-0.9690000000000001,1.047,380.4,416.3,0.0
2019-08-17 20:40:00,229,-0.758,0.895,386.1,416.7,0.0
2019-08-17 20:50:00,229,-0.9570000000000001,0.8420000000000001,380.3,416.2,0.0
2019-08-17 21:00:00,229,-1.057,0.8690000000000001,380.3,415.9,0.0
2019-08-17 21:10:00,229,-1.024,0.87,382.1,415.6,0.0
2019-08-17 21:20:00,229,-0.853,0.845,385.6,415.7,0.0
2019-08-17 21:30:00,229,-0.9179999999999999,0.821,383.6,415.5,0.0
2019-08-17 21:40:00,229,-1.38,1.021,363.2,413.8,0.0
2019-08-17 21:50:00,229,-1.8430000000000002,1.232,347.6,411.5,0.0
2019-08-17 22:00:00,229,-2.156,1.1340000000000001,349.0,409.2,0.0
2019-08-17 22:10:00,229,-2.004,1.2590000000000001,348.5,407.5,0.0
2019-08-17 22:20:00,229,-2.041,1.551,338.0,405.9,0.0
2019-08-17 22:30:00,229,-2.31,1.57,332.2,403.8,0.0
2019-08-17 22:40:00,229,-2.03,1.7309999999999999,331.5,403.2,0.0
2019-08-17 22:50:00,229,-1.854,1.643,343.9,403.3,0.0
2019-08-17 23:00:00,229,-1.225,1.379,360.7,404.6,0.0
2019-08-17 23:10:00,229,-1.723,1.4969999999999999,342.8,403.5,0.0
2019-08-17 23:20:00,229,-2.3209999999999997,1.6980000000000002,330.1,401.0,0.0
2019-08-17 23:30:00,229,-2.125,1.736,328.0,400.2,0.0
2019-08-17 23:40:00,229,-1.896,1.574,332.0,400.4,0.0
2019-08-17 23:50:00,229,-1.666,1.2209999999999999,336.7,400.5,0.0
2019-08-18 00:00:00,230,-1.8319999999999999,1.261,330.0,399.6,0.0
2019-08-18 00:10:00,230,-1.9380000000000002,1.4280000000000002,327.2,398.8,0.0
2019-08-18 00:20:00,230,-2.129,1.597,327.3,397.7,0.0
2019-08-18 00:30:00,230,-2.105,1.6540000000000001,342.4,397.0,0.0
2019-08-18 00:40:00,230,-0.9209999999999999,1.517,360.6,398.3,0.0
2019-08-18 00:50:00,230,-0.473,1.442,370.4,399.6,0.0
2019-08-18 01:00:00,230,-0.469,1.421,374.9,400.5,0.0
2019-08-18 01:10:00,230,-0.606,1.3769999999999998,373.4,400.6,0.0
2019-08-18 01:20:00,230,-0.815,1.3090000000000002,366.6,400.0,0.0
2019-08-18 01:30:00,230,-1.005,1.053,364.3,399.8,0.0
2019-08-18 01:40:00,230,-0.9540000000000001,0.9420000000000001,369.1,399.9,0.0
2019-08-18 01:50:00,230,-0.9790000000000001,0.805,372.8,399.6,0.0
